SMILES,DrugClass
CCC(N(C1C(C)CN(CC(O)C2=CC=CC=C2)CC1)C3=CC=CC=C3)=O,Opioids
CNC1(C(CCCC1)=O)C1=C(C=CC=C1)C,Arylcyclohexylamines
COCC(=O)N(c1ccccc1C)C1CCN(CC1)CCc1ccccc1,Opioids
O=C(C(N1)=C(CC)C2=C1C=CC(Cl)=C2)NCCC3=CC=C(N4CCCCC4)C=C3,Cannabinoids
O=C(C(N1)=C(CC)C2=C1C=CC(F)=C2)NCCC3=CC=C(N(C)C)C=C3,Cannabinoids
O=C(C1=CN(CC2CCCCC2)C3=C1C=CC=C3OC)N4CC(C)N(C)CC4,Cannabinoids
O=C(C(N1)=C(CC)C2=C1C=CC(Cl)=C2)N[C@H]3CN(CC4=CC=CC=C4)CC3,Cannabinoids
CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C,Unknown
CC1=CC=CC=C1C(C2=CC=CC=C2)OCCNC,Unknown
O=C(N(C1=CC=CC=C1F)C2CCN(CCC3=CC=CC=C3)CC2)C=C,Opioids
CCCC(N(C1=CC=CC=C1F)C2CCN(CCC3=CC=CC=C3)CC2)=O,Opioids
FC1=C(C=CC=C1)N(C(C(C)C)=O)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
FC1=C(C=CC=C1)N(C(CCCC)=O)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
CCC(N(C1=CC=CC=C1F)C2CCN(CCC3=CC=CC=C3)CC2)=O,Opioids
FC1=C(C=CC=C1)N(C(=O)C=1OC=CC1)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
O=C(C1=CC=CO1)N(C2=CC=CC=C2C(C)C)C3CCN(CCC4=CC=CC=C4)CC3,Opioids
CCCC(N(C1=CC=CC=C1OC)C2CCN(CCC3=CC=CC=C3)CC2)=O,Opioids
O=C(C1=CC=CO1)N(C2=CC=CC=C2OC)C3CCN(CCC4=CC=CC=C4)CC3,Opioids
CC(N(C1=CC=CC=C1C)C2CCN(CCC3=CC=CC=C3)CC2)=O,Opioids
C=CC(N(C1CCN(CCC2=CC=CC=C2)CC1)C3=CC=CC=C3C)=O,Opioids
CC1=C(NC2CCN(CC2)C(=O)OC(C)(C)C)C=CC=C1,Opioids
CC1=C(C=CC=C1)N(C(=O)C1CC1)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
O=C(C1=CC=CO1)N(C2CCN(CCC3=CC=CC=C3)CC2)C4=CC=CC=C4C,Opioids
C(CC1=CC=CC=C1)N1CCC(CC1)N(C(C1=CC=CC=C1)=O)C1=C(C=CC=C1)C,Opioids
CC1=C(C=CC=C1)N(C(CC)=O)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
O=C(NC1=CC=C(C#N)C(C(F)(F)F)=C1)C(C)(O)COC2=CC=C(C#N)C=C2,Unknown
ClC=1C=CC2=C(C(=NC(C(N2)=O)O)C2=CC=CC=C2)C1,Benzodiazepines
ClC=1C=CC2=C(C3(N(CC(N2)=O)CC(O3)C)C3=CC=CC=C3)C1,Benzodiazepines
OC1CC(N(C1)CC(=O)N)=O,Unknown
[H][C@@]12OC3=C(OC)C=CC4=C3[C@]11CCN(C)[C@]([H])(C4)[C@@]1(O)CCC2=O,Opioids
O=C1[C@@H]2OC3=C(O)C=CC4=C3[C@@]2([C@]5(CC1)O)CCN(C)[C@@H]5C4,Opioids
C/C([N+]([O-])=O)=C\C1=CC=CC=C1,Unknown
C1(=CC=CC=C1)C1(CCSCC1)N1CCCCC1,Arylcyclohexylamines
ClC1=CC=C2C=CC(=NC2=N1)N1C(C2=CC=CC=C2C1CC(CCC(C)C)=O)=O,Cannabinoids
BrC1=CC=C(NC2CCN(CCC3=CC=CC=C3)CC2)C=C1,Opioids
CCC(=O)N(C1CCN(CCC2C=CC=CC=2)CC1)C1C=CC(Br)=CC=1,Opioids
CC(N(C1=CC=C(Cl)C=C1)C2CCN(CCC3=CC=CC=C3)CC2)=O,Opioids
C=CC(N(C1=CC=C(Cl)C=C1)C2CCN(CCC3=CC=CC=C3)CC2)=O,Opioids
CCCC(N(C1=CC=C(Cl)C=C1)C2CCN(CCC3=CC=CC=C3)CC2)=O,Opioids
ClC1=CC=C(C=C1)N(C(=O)C1CCC1)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
O=C(C1CCCC1)N(C2=CC=C(Cl)C=C2)C3CCN(CCC4=CC=CC=C4)CC3,Opioids
O=C(C1CC1)N(C2=CC=C(Cl)C=C2)C3CCN(CCC4=CC=CC=C4)CC3,Opioids
O=C(C1=CC=CO1)N(C2=CC=C(Cl)C=C2)C3CCN(CCC4=CC=CC=C4)CC3,Opioids
O=C(C1=COC=C1)N(C2CCN(CCC3=CC=CC=C3)CC2)C4=CC=C(Cl)C=C4,Opioids
CCCCC(N(C1=CC=C(Cl)C=C1)C2CCN(CCC3=CC=CC=C3)CC2)=O,Opioids
FC1=CC=C(C=C1)NC1CCNCC1,Opioids
FC1=CC=C(C=C1)N(C(C)=O)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
C=CC(N(C1=CC=C(F)C=C1)C2CCN(CCC3=CC=CC=C3)CC2)=O,Opioids
FC1=CC=C(C=C1)N(C(CC)=O)C1CCN(CC1)CC1=CC=CC=C1,Opioids
FC1=CC=C(C=C1)N(C(\C=C\C)=O)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
O=C(C1CC1)N(C2=CC=C(F)C=C2)C3CCN(CCC4=CC=CC=C4)CC3,Opioids
O=C(C1CCCC1)N(C2=CC=C(F)C=C2)C3CCN(CCC4=CC=CC=C4)CC3,Opioids
FC1=CC=C(C=C1)N(C(=O)C1=COC=C1)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
FC1=CC=C(C=C1)N(C(=O)C1=COC=C1)C1CCNCC1,Opioids
FC1=CC=C(C=C1)N(C(COC)=O)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
FC1=CC=C(C=C1)N(C1CCN(CC1)CCC1=CC=CC=C1)CCC1=CC=CC=C1,Opioids
FC1=CC=C(C=C1)N(C(=O)C1OCCC1)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
CCCCC(N(C1=CC=C(F)C=C1)C2CCN(CCC3=CC=CC=C3)CC2)=O,Opioids
CCCC(N(C1=CC=C(F)C=C1)C2CCN(CCC3=CC=CC=C3)CC2)=O,Opioids
CCC(N(C1=CC=C(F)C=C1)C2CCN(CCC3=CC=CC=C3)CC2)=O,Opioids
FC1=CC=C(C=C1)N(C(=O)C=1OC=CC1)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
FC1=CC=C(N2CCNCC2)C=C1,Piperazine derivates
OC1=CC=C(C=C1)N(C(CCC)=O)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
OC1=CC=C(C(=O)O[C@@H]2[C@@H]([C@H]3CC[C@@H](C2)N3C)C(=O)OC)C=C1,Opioids
COC1=CC=C(NC2CCN(CCC3=CC=CC=C3)CC2)C=C1,Opioids
CC(N(C1=CC=C(OC)C=C1)C2CCN(CCC3=CC=CC=C3)CC2)=O,Opioids
C=CC(N(C1=CC=C(OC)C=C1)C2CCN(CCC3=CC=CC=C3)CC2)=O,Opioids
CCC(N(C1=CC=C(OC)C=C1)C2CCN(CCC3=CC=CC=C3)CC2)=O,Opioids
O=C(C1=CC=CO1)N(C2=CC=C(OC)C=C2)C3CCN(CCC4=CC=CC=C4)CC3,Opioids
COC1=CC=C(C=C1)N(C(=O)C1OCCC1)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
COC1=CC=C(C=C1)N(C(CCCC)=O)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
CC1=CC=C(C=C1)N(C(C)=O)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
C=CC(N(C1CCN(CCC2=CC=CC=C2)CC1)C3=CC=C(C)C=C3)=O,Opioids
C1(=CC=C(C=C1)/C=C/CN1CCN(CC1)C(CCC)=O)C,Opioids
C(CC1=CC=CC=C1)N1CCC(CC1)N(C(CCC)=O)C1=CC=C(C=C1)C,Opioids
C(CC1=CC=CC=C1)N1CCC(CC1)N(C(=O)C1CC1)C1=CC=C(C=C1)C,Opioids
CCC(N(C1=CC=C(C)C=C1)C2CCN(CCC3=CC=CC=C3)CC2)=O,Opioids
CC1=CC=C(C=C1)N(C(=O)C=1OC=CC1)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
CC(C)C(N(C1CCN(CCC2=CC=CC=C2)CC1)C3=CC=C(C)C=C3)=O,Opioids
O=C(N(C1=CC=C(C)C=C1)C2CCN(CCC3=CC=CC=C3)CC2)COC,Opioids
C(CC1=CC=CC=C1)N1CCC(CC1)N(C(=O)C1OCCC1)C1=CC=C(C=C1)C,Opioids
O=C(N(C1CCN(CCC2=CC=CC=C2)CC1)C3=CC=CC=C3)C4=CC=C(C)C=C4,Opioids
O=C(OC)/C([C@@H]1[C@@H](C=C)CN2CCC3=C(NC4=C3C(OC)=CC=C4)[C@]2([H])C1)=C/OC,Plants & extracts
O=C(C1=CN(CCCCC)C2=C1C=CC=C2)OC3=C4N=CC=CC4=CC=C3,Cannabinoids
OC(CCCN1C=C(C2=CC=CC=C12)C(=O)O)C,Cannabinoids
OCCCCCN1C=C(C2=CC=CC=C12)C(=O)OC=1C=CC=C2C=CC=NC12,Cannabinoids
OCCCCCN1C=C(C2=CC=CC=C12)C(=O)O,Cannabinoids
C(=O)(O)CCCCN1C=C(C2=CC=CC=C12)C(=O)O,Cannabinoids
O=C(C1=CN(CCCCC)C2=C1C=CC=C2)O,Cannabinoids
CC(O)CCCn1cc(C(=O)Oc2cccc3cccnc23)c2ccccc21,Cannabinoids
O=C(O)CCCCN1C=C(C(OC2=C3N=CC=CC3=CC=C2)=O)C4=C1C=CC=C4,Cannabinoids
C1(=CC=CC=C1)C1(C2CCC(C1)C2)N,Arylcyclohexylamines
C(C)NC1(C2CCC(C1)C2)C2=CC=CC=C2,Arylcyclohexylamines
C1(=CC=CC=C1)C1(C2CCC(C1)C2)N2CCCCC2,Arylcyclohexylamines
C1(=CC=CC=C1)C1(C2CCC(C1)C2)NCCC,Arylcyclohexylamines
C1(=CC=CC=C1)C1(C2CCC(C1)C2)N2CCCC2,Arylcyclohexylamines
BrC1=CC=C(N2CCNCC2)C=C1,Piperazine derivates
CC1CN(CCC1)C1(CCCCC1)C1=CC=CC=C1,Arylcyclohexylamines
CC1(CCN(CC1)C1(CCCCC1)C1=CC=CC=C1)C,Arylcyclohexylamines
C1(=CC=CC=C1)C1(CCCCC1)N1CCC(CC1)O,Arylcyclohexylamines
CC1CCN(CC1)C1(CCCCC1)C1=CC=CC=C1,Arylcyclohexylamines
C1(=CC=CC=C1)C1(CCCCC1)NCC=C,Arylcyclohexylamines
C1(=CC=CC=C1)C1(CCC1)N1CCCCC1,Arylcyclohexylamines
C(CCC)NC1(CCCCC1)C1=CC=CC=C1,Arylcyclohexylamines
C(C1=CC=CC=C1)NC1(CCCCC1)C1=CC=CC=C1,Arylcyclohexylamines
CN(C1(CCCCC1)C1=CC=CC=C1)C,Arylcyclohexylamines
CC1(CN(CC1)C1(CCCCC1)C1=CC=CC=C1)C,Arylcyclohexylamines
C(C)NC1(CCCCC1)C1=CC=CC=C1,Arylcyclohexylamines
CCOCCNC1(C2=CC=CC=C2)CCCCC1,Arylcyclohexylamines
C(C)N(C1(CCCCC1)C1=CC=CC=C1)C,Arylcyclohexylamines
C1(=CC=CC=C1)C1(CCCCCC1)N1CCCC1,Arylcyclohexylamines
ClC1=CC=C(C=C1)N(C(CC)=O)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
COCC(=O)N(c1ccc(cc1)Cl)C1CCN(CC1)CCc1ccccc1,Opioids
C1(=CC=CC=C1)C1(CCCCC1)NCCO,Arylcyclohexylamines
C1(=CC=CC=C1)C1(CCCCC1)NC(C)C,Arylcyclohexylamines
CNC1(CCCCC1)C1=CC=CC=C1,Arylcyclohexylamines
COCCNC1(CCCCC1)C1=CC=CC=C1,Arylcyclohexylamines
C1(=CC=CC=C1)C1(CCCCC1)N1CCOCC1,Arylcyclohexylamines
COCCCNC1(CCCCC1)C1=CC=CC=C1,Arylcyclohexylamines
N1(C2(C3=CC=CC=C3)CCCCC2)CCCCC1,Arylcyclohexylamines
C1(=CC=CC=C1)C1(CCCCC1)N1CCC(CC1)=O,Arylcyclohexylamines
C(CCCC)NC1(CCCCC1)C1=CC=CC=C1,Arylcyclohexylamines
C1(=CC=CC=C1)C1(CCCC1)N1CCCCC1,Arylcyclohexylamines
C1(=CC=CC=C1)C1(CCCC1)NCCC,Arylcyclohexylamines
ClC1=CC=C(N2CCNCC2)C=C1,Piperazine derivates
C1(=CC=CC=C1)C1(CCCCC1)NCCC,Arylcyclohexylamines
C1(=CC=CC=C1)C1(CCCCC1)N1C=CC=C1,Arylcyclohexylamines
CC1COC(C2=CC=CC=C2)C(C)N1,Unknown
CN(C1(CCC(CC1)(O)CCC1=CC=CC=C1)C1=CC=CC=C1)C,Arylcyclohexylamines
C(C)NC(CC1=CC=CC=C1)CCC,Phenethylamines
CC12CCN(C(CC3=C1C=C(C=C3)O)C2C)CC=C(C)C,Opioids
O=C(C(CCC)NC)C1=CC=CC=C1,Cathinones
CN[C@H](CCC)C(O)C1=CC=CC=C1,Cathinones
CCCC(NC)C(C1=CC=C(OCO2)C2=C1)=O,Cathinones
CN1CCC(CC1)(C(=O)OCC)C1=CC=CC=C1,Opioids
O=C(N1C2=CC=CC=C2N(CCC(C)(O)C)C1=O)N[C@@H](C(C)(C)C)C(N)=O,Cannabinoids
FC1=CC=C(C=C1)C1C(N=C(O1)N)C,Unknown
FC1=CC=C(C=C1)CN1CCNCC1,Piperazine derivates
FC1=CC=C(C=C1)N(C(CCC)=O)C1CCN(CC1)CC(C=1SC=CC1)O,Opioids
O=C([C@@H]1[C@@](N2C)([H])CC[C@@]2([H])C[C@@H]1OC(C3=CC=C(F)C=C3)=O)OC,Unknown
FC1=CC=C(C=C1)C(C(CC)=O)C1CCN(CC1)CCC=1OC=CC1,Opioids
FC1=CC=C(C=C1)N(C1(CCN(CC1)CCC(=O)OC)C(=O)OC)C(=O)C=1OC=CC1,Indolalkylamines
CCCC(N(C1CCN(CC2=CC=CC=C2)CC1)C3=CC=C(F)C=C3)=O,Opioids
C(C)OC(CCN1CCC(CC1)(C(=O)OC)N(C(CC)=O)C1=CC=C(C=C1)F)=O,Opioids
FC1=CC=C(C=C1)N(C(CC)=O)C1CCN(CC1)CCC=1SC=CC1,Opioids
OC(CN1CCC(CC1)(C)N(C(CC)=O)C1=CC=CC=C1)C1=CC=CC=C1,Opioids
C(C)OC1=CC=C(C=C1)NC(C)=O,Unknown
CCC(N(C1CC(C)N(CCC2=CC=CC=C2)CC1C)C3=CC=CC=C3)=O,Opioids
BrC=1C=CC2=C(C(=NCC(N2)=O)C2=C(C=CC=C2)Cl)C1,Benzodiazepines
O=C1N=C2C(C=C(Br)C=C2)=C(C3=CC=CC=C3Cl)N(O)C1,Benzodiazepines
C(CC1=CC=CC=C1)N(C1CCN(CC1)CCC1=CC=CC=C1)C1=CC=CC=C1,Opioids
NCCC1=CC=CC=C1,Phenethylamines
CCC1NCCOC1C2=CC=CC=C2,Unknown
O=C(O)CC(C1=CC=CC=C1)CN,Unknown
CC1N(CC)CCOC1C2=CC=CC=C2,Unknown
CC1NCCOC1C2=CC=CC=C2,Unknown
C(CC1=CC=CC=C1)N1CCC(CC1)N(C(COC1=CC=CC=C1)=O)C1=CC=CC=C1,Opioids
O(C1=CC=CC=C1)CCN1CCC(CC1)N(C(CC)=O)C1=CC=CC=C1,Opioids
CC(N)(C)CC1=CC=CC=C1,Phenethylamines
C1(=CC=CC=C1)N(C(CC1=CC=CC=C1)=O)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
O[C@@H](CNC)C=1C=C(C=CC1)O,Phenethylamines
O=C1N(CC(C1)C1=CC=CC=C1)CC(=O)N,Unknown
CC(CNC)C1=CC=CC=C1,Unknown
C1(=CC=CC=C1)N(C(CC)=O)C1CCN(CC1)CCCC1=CC=CC=C1,Opioids
ClC=1C=CC2=C(C(=NCC(N2CC#C)=O)C2=CC=CC=C2)C1,Benzodiazepines
IC1=CC=C(C=C1)N(C(CC)=O)C1CCN(CC1)CCC1=CC=CC=C1,Opioids
ClC1=CC=C(C(N2CCNCC2)C3=CC=CC=C3)C=C1,Piperazine derivates
ClC1=CC=CC=C1N2CCNCC2,Piperazine derivates
CC(C=C(C=1SC=CC1)C=1SC=CC1)N1CCCCC1,Opioids
CC(C(=O)N(C1CCN(CC1)CCC1=CC=CC=C1)C1=CC=CC=C1)(C)C,Opioids
CC(C)(C)C(OC1C(NC2=CC=C(Cl)C=C2C(C3=CC=CC=C3)=N1)=O)=O,Benzodiazepines
CC(N)CC1=CC=C(OC)C=C1,Phenethylamines
CC(NCC)CC1=CC=C(OC)C=C1,Phenethylamines
COCC(=O)N(c1ccc(cc1)OC)C1CCN(CC1)CCc1ccccc1,Opioids
CC(NC)CC1=CC=C(OC)C=C1,Phenethylamines
O=NOCCCCC,Unknown
C1(=CC=CC=C1)CC(CCC)NCCC,Phenethylamines
C1(=CC=CC=C1)C1(CCN(CC1)CCC1=CC=CC=C1)N1CCCCC1,Arylcyclohexylamines
C1(=CC=CC=C1)C1(CCOCC1)N1CCCCC1,Arylcyclohexylamines
O=C1N(CC2CC2)C3=CC=C(Cl)C=C3C(C4=CC=CC=C4)=NC1,Benzodiazepines
O=C(C1(C2=CC=CC=C2)CCCCC1)OCCN3CCOCC3,Unknown
CC(C)CC(CC(=O)O)CN,Unknown
CC(C)CC(CN)CC(OC)=O,Unknown
CC=1N(C=C2NC(CN=C(C21)C2=CC=CC=C2)=O)C,Benzodiazepines
CCC1(C(O)=NCN=C1O)C1=CC=CC=C1,Unknown
O=C(OC)C1=CC=CC(CCN(C)CC2=CC=CC=C2)=C1,Phenethylamines
NC1=CC=C(C(=O)OCCN(CC)CC)C=C1,Unknown
ClC=1C=CC2=C(C(=NCC(N2CC(CO)O)=O)C2=C(C=CC=C2)F)C1,Benzodiazepines
C(C)N(C(=O)[C@H]1CN([C@@H]2CC=3C4=C(C2=C1)C=CC=C4NC3)CCC)CC,Indolalkylamines
CCCC(N1CCCC1)CC2=CC=CC=C2,Piperidines & pyrrolidines
CN(C(CN1C2=CC=CC=C2SC=2C=CC=CC12)C)C,Unknown
[H][C@@](C)(CN(C)C)[C@@](CC1=CC=CC=C1)(OC(=O)CC)C1=CC=CC=C1,Opioids
OCCN1CCN(CC1)S(=O)(=O)C=1C=CC(=C(C1)C=1NC(C2=C(N1)C(=NN2C)CCC)=O)OCCC,Unknown
ClC=1C=C(C(=O)N(CCC)C2C(CCCC2)N(C)C)C=CC1Cl,Opioids
CC(NCCC)C(C1=CC=CC=C1)=O,Cathinones
C(CC)C1(CCCCC1)N1CCCCC1,Arylcyclohexylamines
C(C)N(CCN1C(=NC2=C1C=CC(=C2)[N+](=O)[O-])CC2=CC=C(C=C2)CCC)CC,Opioids
C1(=CC=CC=C1)N(C(CC)=O)C1CCN(CC1)CCC,Opioids
CC(NCCC)C(C1=CC=C(OCO2)C2=C1)=O,Cathinones
O=C(OCCC)C(C1=CC=CC=C1)C2NCCCC2,Piperidines & pyrrolidines
NCCC1=CC(OC)=C(OCCC)C(OC)=C1,Phenethylamines
C(C)N(CCN1C(=NC2=C1C=CC=C2)CC2=CC=C(C=C2)OCCC)CC,Opioids
C(C)N(CCN1C(=NC2=C1C=CC(=C2)[N+](=O)[O-])CC2=CC=C(C=C2)OCCC)CC,Opioids
N1C=C(C2=CC=CC=C12)CCN1CCC(CC1)(C(=O)OC1CN2CCC1CC2)N(C(CC)=O)C2=CC=CC=C2,Opioids
OC=1C=CC=C2NC=C(CCN(C)C)C12,Indolalkylamines
CN(C)CCC1=CNC2=C1C(=CC=C2)OP(=O)(O)O,Indolalkylamines
C1(=CC=CC=C1)CCN1CCC(CC1)N(C(CC)=O)C1=CC=C(C=C1)C(F)(F)F,Opioids
CCN(CC)CC1=CSC(C2=CN(CCCCC)C3=C2C=CC=C3)=N1,Cannabinoids
CCCCCn1cc(-c2nc(CN(CCOC)C(C)C)cs2)c2ccccc21,Cannabinoids
CN(CC1=CSC(C2=CN(CCCCCF)C3=CC=CC=C32)=N1)CCOC,Cannabinoids
C1(=CC=CC=C1)C(C(CCCCC)N1CCCC1)=O,Cathinones
CCCCCCC(N1CCCC1)C(C2=CC=CC=C2)=O,Cathinones
O=C(C1=NN(CCCCCF)C2=C1C=CC=C2)N[C@H](CC3=CC=CC=C3)C(N)=O,Cannabinoids
ClC=1C=CC2=C(C(=NCC=3N2C(=NN3)C)C3=NC=CC=C3)C1,Benzodiazepines
C(#C)C=1C=CC2=C(C(=NCC=3N2C(=NN3)C)C3=NC=CC=C3)C1,Benzodiazepines
CC1=NN=C2N1C1=C(C(=NC2)C2=NC=CC=C2)C=C(C=C1)[N+](=O)[O-],Benzodiazepines
CC1=NN=C2N1C3=CC=C(Br)C=C3C(C4=NC=CC=C4)=NC2,Benzodiazepines
COC1=CC=C(CN(CCN(C)C)C2=CC=CC=N2)C=C1,Unknown
CCCC(N1CCCC1)C(C2=CC=C(C)C=C2)=O,Cathinones
C1(CCN2CCCC2)=CNC3=C1C=CC=C3,Indolalkylamines
ClC=1C=CC2=C(C(=NCC(N2CC(F)(F)F)=S)C2=C(C=CC=C2)F)C1,Benzodiazepines
OCCOCCN1CCN(CC1)C1=NC2=C(SC3=C1C=CC=C3)C=CC=C2,Piperazine derivates
CCC(N(C1(COC)CCN(CCC2=CC=CC=C2)CC1)C3=CC=CC=C3)=O,Opioids
CC=1NN=C2N(C(CC(N(C21)C2=CC=CC=C2)=O)=O)C,Benzodiazepines
COC1=CC=C(C=C1)C(=O)C1=CN(C2=CC=CC=C12)CCCCC,Cannabinoids
O=C(C1=CN(CCCCCO)C2=C1C=CC=C2)C3=CC=C(OC)C=C3,Cannabinoids
O=C(C1=CC=CC=C1OC)C2=CN(CCCCC)C3=C2C=CC=C3,Cannabinoids
COC=1C=C(C=CC1)C(=O)C1=CN(C2=CC=CC=C12)CCCCC,Cannabinoids
CC(CCCN1C=C(C(C2=CC=C(O)C=C2)=O)C3=C1C=CC=C3)=O,Cannabinoids
OC(CCCN1C=C(C2=CC=CC=C12)C(=O)C1=CC=C(C=C1)O)C,Cannabinoids
O=C(O)CCCCN1C=C(C(C2=CC=C(OC)C=C2)=O)C3=C1C=CC=C3,Cannabinoids
O=C(O)CCCCN1C=C(C(C2=CC=CC=C2OC)=O)C3=C1C=CC=C3,Cannabinoids
O=C(C1=CC=C(OC)C=C1)C2=CN(CCCC)C3=C2C=CC=C3,Cannabinoids
COc1ccc(C(=O)c2cn(CCCC(C)O)c3ccccc23)cc1,Cannabinoids
COC1=CC=CC=C1CC(C2=CN(CCC3CCCCC3)C4=C2C=CC=C4)=O,Cannabinoids
ClC=1C=CC2=C(C(=NCCN2C=2OCC(N2)=O)C2=C(C=CC=C2)Cl)C1,Benzodiazepines
COC(=O)C1(CCN(CC1)CCC(=O)OC)N(C1=CC=CC=C1)C(CC)=O,Opioids
C(C)OC(CCN1CCC(CC1)(C(=O)OCC)N(C(CC)=O)C1=CC=CC=C1)=O,Opioids
O=C(O)CCN1CCC(N(C(CC)=O)C2=CC=CC=C2)(C(OC)=O)CC1,Opioids
BrC=1C=CC2=C(C(=N[C@H](C=3N2C(=CN3)C)CCC(=O)OC)C3=NC=CC=C3)C1,Benzodiazepines
O=C(N1CCNCC2=CC=CC=C2OC)NC3=C(C=CC=C3)C1=O,Unknown
N#CC1=C(OC)C=CN(C)C1=O,Plants & extracts
NCC(=O)NCC1=NC(=NN1C1=C(C=C(C=C1)Cl)C(C1=C(C=CC=C1)Cl)=O)C(=O)N(C)C,Unknown
ClC=1C=CC2=C(C(=NCC=3N2N=C(N3)C(=O)N(C)C)C3=C(C=CC=C3)Cl)C1,Benzodiazepines
O=C(C1=NN(C2=CC=C(Cl)C=C2Cl)C(C3=CC=C(Cl)C=C3)=C1C)NN4CCCCC4,Cannabinoids
C(C)N1N=C(C=2NC(CN=C(C21)C2=CC=CC=C2)=O)C,Benzodiazepines
C1(=CC=CC=C1)C(C(=O)O)C1NCCCC1,Unknown
O=C1N(C)C2=CC=C(Cl)C=C2C(C3=C(F)C=CC=C3F)=NC1,Benzodiazepines
ClC=1C=CC2=C(C(=NCC(N2)=O)C2=C(C=CC=C2F)F)C1,Benzodiazepines
C1(=CC=CC=C1)C1(CCCCC1)N1CCCC1,Piperidines & pyrrolidines
O=C(C1C(N2C)CCC2CC1C3=CC=C(Cl)C(Cl)=C3)OC,Unknown
ClC1=CC=C(C=C1)[C@@H]1[C@@H](C2CCC(C1)N2C)C(C)C,Unknown
ClC1=CC=C(C=C1)[C@@H]1[C@@H]([C@H]2CC[C@@H](C1)N2C)C(=O)OC,Unknown
CN(C)C(C1)CC2=CC=CC3=C2C1=CN3,Indolalkylamines
O=C([C@@H]1C[C@H](OC(C)=O)C([C@]([C@@]1(C)CC[C@]23[H])([H])[C@@]2(C)C[C@@H](C4=COC=C4)OC3=O)=O)OC,Plants & extracts
O=C([C@@H]1C[C@H](O)C([C@]([C@@]1(C)CC[C@]23[H])([H])[C@@]2(C)C[C@@H](C4=COC=C4)OC3=O)=O)OC,Plants & extracts
[H][C@](CO)(C(=O)O[C@]1([H])C[C@@]2([H])N(C)[C@@]([H])(C1)[C@]1([H])O[C@]21[H])C1=CC=CC=C1,Unknown
O=C(C1=NN(CCCCC)C2=C1C=CC=C2)OC3=C4C=CC=CC4=CC=C3,Cannabinoids
O=C(C1=CN(CCCCC)C2=C1C=CC=C2)NCC3=CC=CC=C3,Cannabinoids
O=C(C1=CN(CCCCC)C2=C1C=CC=C2)NC3=CC=CC=C3,Cannabinoids
C(C)(CC)OC1=CC=C(CC2=NC3=C(N2CCN(CC)CC)C=CC(=C3)[N+](=O)[O-])C=C1,Opioids
CC(C)=CC(N(C1CCN(CCC2=CC=CC=C2)CC1)C3=CC=CC=C3)=O,Opioids
O=C(C1=CN(CCCCC)C2=C(C=C(C(C)C)C=C2)C1=O)NC34CC5CC(C4)CC(C5)C3,Cannabinoids
ClC1=CC=C([C@H]2C3=C([C@H](CC2)NC)C=CC=C3)C=C1Cl,Unknown
O=C(OC1=C2N=CC=CC2=CC=C1)C3=CC=C(C)C(S(=O)(N4CCC(F)(F)CC4)=O)=C3,Cannabinoids
O=C(C1=NN(CCN2CCC(F)(F)CC2)C3=C1C=CC=C3)NC(C)(C4=CC=CC=C4)C,Cannabinoids
CC(C)CC(C1(C2=CC=C(Cl)C=C2)CCC1)N(C)C,Unknown
CC(C)CC(C1(C2=CC=C(Cl)C=C2)CCC1)NC,Unknown
ClC1=C2C(N(C(=NC2=CC=C1)C)C1=C(C=C(C=C1)Cl)C)=O,Unknown
FC=1C=C2C3=C(N(C2=CC1)C)C(N(C=C3C(=O)N3CCCC3)C3=CC=CC=C3)=O,Unknown
[H][C@]12C[C@@]3([H])C4=CCO[C@@]5([H])CC(=O)N6C7=CC=CC=C7[C@]1(CCN2C4)[C@]6([H])[C@@]35[H],Unknown
O=C(C1=CN(CCCCCF)C2=C1C=CC=C2)NC34CC5CC(C4)CC(C5)C3,Cannabinoids
C12(CC3CC(CC(C1)C3)C2)NC(=O)C2=CN(C3=CC=CC=C23)CCCC(CF)O,Cannabinoids
CCC(N(C1(COC)CCN(CCC2=CC=CS2)CC1)C3=CC=CC=C3)=O,Opioids
ClC=1C=CC2=C(C(=NCC(N2C)=S)C2=CC=CC=C2)C1,Benzodiazepines
O=S(C1=CC=C(N(CCCC2)S2(=O)=O)C=C1)(N)=O,Unknown
